Код ELKO;Категория;Подкатегория;Производитель;Заводской код;Название и описание продукта;Дополнительная информация;Цена RUR;В наличии MOS;В наличии SPB;Гарантия;Страница ELKO;Рейтинг PG
1149114;Периферия;Мышки;GIGABYTE;AIREM73BLACK;MOUSE USB OPTICAL WRL BLACK AIRE M73 GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes,Windows 8-Yes/ Mouse Type-Optical/ Wireless-Yes/ Resolution-1000 dpi/ Scroll-Yes/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AAA x2/ Battery weight-23 g/ Colour-Black/ Dimensions-123 x76 x43 mm/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-18 cm,Shipping Box Depth-22 cm,Shipping Box Height-5 cm,Shipping Box Weight-0.26 kg/ Unit Brutto Volume-0.00198 cubm/ Unit Net Weight-0.091 kg/ Unit Gross Weight-0.26 kg/ Parameter Level-3;1282.65;> 100;3;24 месяца;https://ecom.elko.ru/Catalog/Product/1149114;17
1147934;Периферия;Мышки;GIGABYTE;M7800EV2-BLACK;MOUSE USB LASER WRL BLACK M7800EV2 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Laser/ Wireless-Yes/ Resolution-1600 dpi/ Number of buttons-3/ Scroll-Yes/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AAA x2/ Battery weight-23 g/ Battery Status Indicator-Yes/ Included Accessories-Receiver/AAA Battery*2/ Finish-Matte/ Colour-Black/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-34 cm,Shipping Box Depth-40 cm,Shipping Box Height-31 cm,Shipping Box Weight-6.8 kg/ Unit Brutto Volume-0.001054 cubm/ Unit Net Weight-0.059 kg/ Unit Gross Weight-0.17 kg/ Parameter Level-3;1029.03;> 40;3;24 месяца;https://ecom.elko.ru/Catalog/Product/1147934;17
1148497;Периферия;Мышки;GIGABYTE;MXENON;MOUSE USB LASER WRL BLACK AIVIA XENON GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Laser/ Wireless-Yes/ Resolution-1000 dpi/ Number of buttons-6/ Scroll-Yes/ Wireless range-10 m/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AAA x2/ Battery weight-23 g/ Colour-Black/ Dimensions-(L) 95x (W) 55x (H)19mm/ Retail box quantity-1/ Shipping box quantity-10/ Shipping/Package Box Dimensions:Shipping Box Width-22 cm,Shipping Box Depth-41 cm,Shipping Box Height-17 cm,Shipping Box Weight-3.1 kg/ Unit Brutto Volume-0.001533 cubm/ Unit Net Weight-0.068 kg/ Unit Gross Weight-0.31 kg/ Parameter Level-3;685.36;> 100;9;24 месяца;https://ecom.elko.ru/Catalog/Product/1148497;17
1147600;Периферия;Мышки;GIGABYTE;ME500V2;MOUSE USB LASER WRL BLACK ECO 500 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows 98-Yes,Windows ME-Yes,Windows 2000-Yes,Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Laser/ Wireless-Yes/ Resolution-1600 dpi/ Number of buttons-7/ Scroll-Yes/ Wireless range-10 m/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AA x2/ Battery weight-46 g/ Battery Status Indicator-Yes/ Included Accessories-Nano receiver, AA*2/ Colour-Black/ Dimensions-105*59.7*40.1 mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-41.5 cm,Shipping Box Depth-43.5 cm,Shipping Box Height-16 cm,Shipping Box Weight-9.2 kg/ Unit Brutto Volume-0.000722 cubm/ Unit Net Weight-0.075 kg/ Unit Gross Weight-0.23 kg/ Parameter Level-3;1481.31;> 100;3;24 месяца;https://ecom.elko.ru/Catalog/Product/1147600;17
1147604;Периферия;Мышки;GIGABYTE;URANIUM;MOUSE GAMING USB LASER WRL AIVIA URANIUM GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes,Windows 8-Yes/ Mouse Type-Laser/ Wireless-Yes/ Resolution-6500 dpi/ Scroll-Yes/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AA x2/ Battery weight-46 g/ Finish-Matte/ Colour-Black/ Dimensions-130 x 78 x 40mm/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-14 cm,Shipping Box Depth-27 cm,Shipping Box Height-22.5 cm,Shipping Box Weight-1.14 kg/ Unit Brutto Volume-0.008505 cubm/ Unit Net Weight-0.41 kg/ Unit Gross Weight-1.14 kg/ Parameter Level-3;7052.27;> 40;2;24 месяца;https://ecom.elko.ru/Catalog/Product/1147604;17
1147598;Периферия;Мышки;GIGABYTE;M9V2;MOUSE USB OPTICAL WRL FORCE M9V2 GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes,Windows 8-Yes/ Mouse Type-Optical/ Wireless-Yes/ Resolution-2000 dpi/ Number of buttons-8/ Scroll-Yes/ Wireless range-10 m/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AA x2/ Battery weight-46 g/ Battery Status Indicator-Yes/ Colour-Turquoise Green/ Dimensions-(L) 126x (W) 73x (H) 43mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-37 cm,Shipping Box Depth-40.5 cm,Shipping Box Height-37.5 cm,Shipping Box Weight-12.85 kg/ Unit Brutto Volume-0.001405 cubm/ Unit Net Weight-0.1 kg/ Unit Gross Weight-0.321 kg/ Parameter Level-3;2125.61;> 100;4;24 месяца;https://ecom.elko.ru/Catalog/Product/1147598;17
1146016;Периферия;Мышки;GIGABYTE;M6980X;MOUSE USB LASER M6980X GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Laser/ Wireless-No/ Resolution-6000 dpi/ Number of buttons-7/ Scroll-Yes/ Colour-Black/ Dimensions-124.5 X 77.6 X 41.8 mm/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-37 cm,Shipping Box Depth-41 cm,Shipping Box Height-38 cm,Shipping Box Weight-13.2 kg/ Unit Brutto Volume-0.001441 cubm/ Unit Net Weight-0.106 kg/ Unit Gross Weight-0.33 kg/ Parameter Level-3;2400.42;10;5;24 месяца;https://ecom.elko.ru/Catalog/Product/1146016;17
1146017;Периферия;Мышки;GIGABYTE;M-NEON;MOUSE USB LASER WRL BLACK AIVIA M-NEON GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes,Windows 8-Yes/ Mouse Type-Laser/ Wireless-Yes/ Resolution-1200 dpi/ Number of buttons-7/ Scroll-Yes/ Wireless range-10 m/ Wireless connections:Radio Frequence-2,4 GHz/ Battery Status Indicator-Yes/ Included Accessories-USB extension cord, bag/ Colour-Black/ Dimensions-(L) 105x (W) 57x (H) 37mm/ Shipping box quantity-10/ Shipping/Package Box Dimensions:Shipping Box Width-29 cm,Shipping Box Depth-39 cm,Shipping Box Height-36 cm,Shipping Box Weight-6.2 kg/ Unit Brutto Volume-0.004072 cubm/ Unit Net Weight-0.107 kg/ Unit Gross Weight-0.62 kg/ Parameter Level-3;6058.99;> 10;3;24 месяца;https://ecom.elko.ru/Catalog/Product/1146017;17
1146018;Периферия;Мышки;GIGABYTE;GP-KPMAT;MOUSE PAD GAMING DUAL SIDED GP-KPMAT GIGABYTE;Colour-Black/ Dimensions-423(L)*285(W)*6.3(H)mm / Retail box quantity-1/ Shipping box quantity-10/ Shipping/Package Box Dimensions:Shipping Box Width-33.5 cm,Shipping Box Depth-46 cm,Shipping Box Height-33 cm,Shipping Box Weight-10.5 kg/ Unit Brutto Volume-0.005085 cubm/ Unit Net Weight-0.8 kg/ Unit Gross Weight-1.05 kg/ Parameter Level-3;1913.71;> 10;5;24 месяца;https://ecom.elko.ru/Catalog/Product/1146018;17
1146763;Периферия;Мышки;GIGABYTE;M5100V2GOLD;MOUSE USB OPTICAL GOLD GM-M5100V2 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-800 dpi/ Number of buttons-3/ Scroll-Yes/ Colour-Gold/ Dimensions-120(L)*66(W)*39(H)mm/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-12.5 cm,Shipping Box Depth-21.5 cm,Shipping Box Height-6 cm,Shipping Box Weight-0.12 kg/ Unit Brutto Volume-0.001613 cubm/ Unit Net Weight-0.08 kg/ Unit Gross Weight-0.12 kg/ Parameter Level-3;363.54;5;3;24 месяца;https://ecom.elko.ru/Catalog/Product/1146763;17
1146764;Периферия;Мышки;GIGABYTE;M5100V2PURPLE;MOUSE USB OPTICAL PURPLE GM-M5100V2 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-800 dpi/ Number of buttons-3/ Scroll-Yes/ Colour-Purple/ Dimensions-120(L)*66(W)*39(H)mm/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-13 cm,Shipping Box Depth-21 cm,Shipping Box Height-4 cm,Shipping Box Weight-0.12 kg/ Unit Brutto Volume-0.001092 cubm/ Unit Net Weight-0.08 kg/ Unit Gross Weight-0.12 kg/ Parameter Level-3;363.54;> 10;6;24 месяца;https://ecom.elko.ru/Catalog/Product/1146764;17
1146765;Периферия;Мышки;GIGABYTE;M5050V2BLACK;MOUSE USB OPTICAL BLACK M5050V2 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Resolution-800 dpi/ Scroll-Yes/ Colour-Black/ Dimensions-(L)118 x (W)59 x (H)40 mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-40 cm,Shipping Box Depth-55 cm,Shipping Box Height-28 cm,Shipping Box Weight-7 kg/ Unit Brutto Volume-0.00154 cubm/ Unit Net Weight-0.088 kg/ Unit Gross Weight-0.175 kg/ Parameter Level-3;322.49;> 100;> 10;24 месяца;https://ecom.elko.ru/Catalog/Product/1146765;17
1146768;Периферия;Мышки;GIGABYTE;M5050V2NAVYBLUE;MOUSE USB OPTICAL NAVY BLUE M5050V2 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Resolution-800 dpi/ Scroll-Yes/ Colour-Blue/ Dimensions-(L)118 x (W)59 x (H)40 mm/ Retail box quantity-1/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-13 cm,Shipping Box Depth-19 cm,Shipping Box Height-6 cm,Shipping Box Weight-0.14 kg/ Unit Brutto Volume-0.001482 cubm/ Unit Net Weight-0.088 kg/ Unit Gross Weight-0.14 kg/ Parameter Level-3;322.49;> 40;1;24 месяца;https://ecom.elko.ru/Catalog/Product/1146768;17
1146769;Периферия;Мышки;GIGABYTE;M5050V2SILVER;MOUSE USB OPTICAL SILVER M5050V2 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Resolution-800 dpi/ Scroll-Yes/ Colour-Silver/ Dimensions-(L)118 x (W)59 x (H)40 mm/ Retail box quantity-1/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-12.5 cm,Shipping Box Depth-21.5 cm,Shipping Box Height-6 cm,Shipping Box Weight-0.12 kg/ Unit Brutto Volume-0.001613 cubm/ Unit Net Weight-0.088 kg/ Unit Gross Weight-0.12 kg/ Parameter Level-3;322.49;> 40;4;24 месяца;https://ecom.elko.ru/Catalog/Product/1146769;17
1146770;Периферия;Мышки;GIGABYTE;M5050V2WHITE;MOUSE USB OPTICAL WHITE M5050V2 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Resolution-800 dpi/ Scroll-Yes/ Colour-White/ Dimensions-(L)118 x (W)59 x (H)40 mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-40 cm,Shipping Box Depth-54 cm,Shipping Box Height-28 cm,Shipping Box Weight-7 kg/ Unit Brutto Volume-0.001512 cubm/ Unit Net Weight-0.088 kg/ Unit Gross Weight-0.175 kg/ Parameter Level-3;322.49;> 40;1;24 месяца;https://ecom.elko.ru/Catalog/Product/1146770;17
1150962;Периферия;Мышки;MICROSOFT;H3S-00002;MOUSE BLUETH OPTICAL SCULPT COMFORT H3S-00002 MS;OS compatibility:MacOS-Yes,Windows 7-Yes,Windows 8-Yes,Windows RT-Yes/ Mouse Type-Optical/ Wireless-Yes/ Scroll-Yes/ Wireless range-10 m/ Wireless connections:Bluetooth-Yes,Radio Frequence-2,4 GHz/ Battery-AA x2/ Battery weight-23 g/ Colour-Black/ Dimensions-111x68.5x36.5mm/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-14.5 cm,Shipping Box Depth-16.5 cm,Shipping Box Height-7 cm,Shipping Box Weight-0.32 kg/ Unit Brutto Volume-0.001675 cubm/ Unit Net Weight-0.136 kg/ Unit Gross Weight-0.32 kg/ Parameter Level-3;1365.37;> 10;1;36 месяцев;https://ecom.elko.ru/Catalog/Product/1150962;17
1150898;Периферия;Мышки;MICROSOFT;GMF-00369;MOUSE USB OPTICAL WRL MOBILE 3500 MUXXI GMF-00369 MS;Interface:USB 2.0-Yes/ OS compatibility:MacOS-Yes,Windows 7-Yes,Windows 8-Yes/ Mouse Type-Optical/ Wireless-Yes/ Resolution-1000 dpi/ Number of buttons-3/ Scroll-Yes/ Wireless range-5 m/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AA x1/ Battery weight-23 g/ Dimensions-95.4x56.2x40.3mm/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-14 cm,Shipping Box Depth-20 cm,Shipping Box Height-9 cm,Shipping Box Weight-0.2 kg/ Unit Brutto Volume-0.00252 cubm/ Unit Net Weight-0.092 kg/ Unit Gross Weight-0.2 kg/ Parameter Level-3;794.12;звонить;2;36 месяцев;https://ecom.elko.ru/Catalog/Product/1150898;17
1139669;Периферия;Мышки;MICROSOFT;JUD-00008;MOUSE USB OPTICAL 200 BLACK JUD-00008 MS;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-800 dpi/ Number of buttons-3/ Scroll-Yes/ Colour-Black/ Dimensions-106x56x35.7mm/ Retail box quantity-1/ Shipping box quantity-10/ Shipping/Package Box Dimensions:Shipping Box Width-27.5 cm,Shipping Box Depth-29.5 cm,Shipping Box Height-17.5 cm,Shipping Box Weight-2.42 kg/ Unit Brutto Volume-0.00142 cubm/ Unit Net Weight-0.08 kg/ Unit Gross Weight-0.242 kg/ Parameter Level-3;310.22;звонить;10;24 месяца;https://ecom.elko.ru/Catalog/Product/1139669;17
1139671;Периферия;Мышки;MICROSOFT;4FD-00024;MOUSE USB OPTICAL COMFORT 4500 4FD-00024 MS;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,MacOS-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-1000 dpi/ Number of buttons-5/ Scroll-Yes/ Colour-Black/ Retail box quantity-1/ Shipping box quantity-10/ Shipping/Package Box Dimensions:Shipping Box Width-30 cm,Shipping Box Depth-37 cm,Shipping Box Height-19 cm,Shipping Box Weight-2.7 kg/ Unit Brutto Volume-0.002109 cubm/ Unit Net Weight-0.131 kg/ Unit Gross Weight-0.27 kg/ Parameter Level-3;647.54;> 40;1;36 месяцев;https://ecom.elko.ru/Catalog/Product/1139671;17
1139713;Периферия;Мышки;GIGABYTE;M5100V2BLACK;MOUSE USB OPTICAL BLACK GM-M5100V2 GIGABYTE;Interface:USB 2.0-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-800 dpi/ Number of buttons-3/ Scroll-Yes/ Colour-Black/ Dimensions-120(L)*66(W)*39(H)mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-47 cm,Shipping Box Depth-53 cm,Shipping Box Height-30 cm,Shipping Box Weight-7 kg/ Unit Brutto Volume-0.001868 cubm/ Unit Net Weight-0.08 kg/ Unit Gross Weight-0.175 kg/ Parameter Level-3;363.54;> 100;7;24 месяца;https://ecom.elko.ru/Catalog/Product/1139713;17
1139716;Периферия;Мышки;GIGABYTE;M5050X-BLUE;MOUSE USB OPTICAL M5050X-BLUE GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes,Windows 8-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-800 dpi/ Scroll-Yes/ Colour-Blue/ Dimensions-118x59x40mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-34.5 cm,Shipping Box Depth-40.5 cm,Shipping Box Height-30 cm,Shipping Box Weight-6.7 kg/ Unit Brutto Volume-0.001048 cubm/ Unit Net Weight-0.088 kg/ Unit Gross Weight-0.168 kg/ Parameter Level-3;480.09;> 100;1;24 месяца;https://ecom.elko.ru/Catalog/Product/1139716;17
1139720;Периферия;Мышки;GIGABYTE;M7580V3BLACK;MOUSE USB OPTICAL WRL BLACK M7580V3 GIGABYTE;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes,Windows 8-Yes/ Mouse Type-Optical/ Wireless-Yes/ Resolution-1000 dpi/ Scroll-Yes/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AAA x2/ Battery weight-23 g/ Included Accessories-Nano Receiver, AAA battery*2/ Colour-Black/ Dimensions-(L) 98x (W) 59x (H) 35 mm/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-29 cm,Shipping Box Depth-67.5 cm,Shipping Box Height-40.5 cm,Shipping Box Weight-6.6 kg/ Unit Brutto Volume-0.001982 cubm/ Unit Net Weight-0.06 kg/ Unit Gross Weight-0.165 kg/ Parameter Level-3;747.61;звонить;1;24 месяца;https://ecom.elko.ru/Catalog/Product/1139720;17
1139721;Периферия;Мышки;GIGABYTE;AIREM77BLACK;MOUSE USB OPTICAL WRL AIRE M77 GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Wireless-Yes/ Resolution-1600 dpi/ Number of buttons-5/ Scroll-Yes/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AAA x2/ Battery weight-23 g/ Battery Status Indicator-Yes/ Included Accessories-Nano Receiver, AAA Battery*2/ Colour-Black/ Dimensions-(L) 100*(W) 60*(H) 37 mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-33 cm,Shipping Box Depth-40 cm,Shipping Box Height-30 cm,Shipping Box Weight-7.1 kg/ Unit Brutto Volume-0.00099 cubm/ Unit Net Weight-0.064 kg/ Unit Gross Weight-0.178 kg/ Parameter Level-3;1029.03;> 10;1;24 месяца;https://ecom.elko.ru/Catalog/Product/1139721;17
1139722;Периферия;Мышки;GIGABYTE;M-KRYPTONBLACK;MOUSE USB LASER M-KRYPTON GIGABYTE;Interface:USB-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Laser/ Wireless-No/ Resolution-8200 dpi/ Number of buttons-10/ Scroll-Yes/ Wireless range-1.8 m/ Included Accessories-Weight Adjustment Case(includes 10 weights)/ Metal Weight Removal Device/ interchangeable Mouse Chassis(Speed+Control) / Spare Teflon Feet Pads/ Colour-Black/ Dimensions-(L)128.0*(W)67.0*(H)41.5 mm/ Retail box quantity-1/ Shipping box quantity-10/ Shipping/Package Box Dimensions:Shipping Box Width-36 cm,Shipping Box Depth-55 cm,Shipping Box Height-27.5 cm,Shipping Box Weight-8.4 kg/ Unit Brutto Volume-0.005445 cubm/ Unit Net Weight-0.11 kg/ Unit Gross Weight-0.84 kg/ Parameter Level-3;4569.08;> 40;1;24 месяца;https://ecom.elko.ru/Catalog/Product/1139722;17
1139983;Периферия;Мышки;GIGABYTE;AIREM58;MOUSE USB OPTICAL WRL BLACK AIRE M58 GIGABYTE;Interface:USB-Yes/ Mouse Type-Optical/ Wireless-Yes/ Resolution-1000 dpi/ Scroll-Yes/ Wireless connections:Radio Frequence-2,4 GHz,Wireless LAN-Yes/ Battery-AAA x2/ Battery weight-23 g/ Included Accessories-Receiver/AAA Battery*2/ Colour-Black/ Dimensions-99 x 59 x 35 mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-33 cm,Shipping Box Depth-40 cm,Shipping Box Height-30 cm,Shipping Box Weight-7.2 kg/ Unit Brutto Volume-0.00099 cubm/ Unit Net Weight-0.06 kg/ Unit Gross Weight-0.18 kg/ Parameter Level-3;747.61;1;7;24 месяца;https://ecom.elko.ru/Catalog/Product/1139983;17
1141850;Периферия;Мышки;MICROSOFT;GMF-00294;MOUSE USB OPTICAL WRL MOBILE 3500 WHITE GLOSS GMF-00294 MS;Interface:USB 2.0-Yes/ OS compatibility:Windows XP-Yes,Windows Vista-Yes,Windows 7-Yes/ Mouse Type-Optical/ Wireless-Yes/ Resolution-1000 dpi/ Number of buttons-3/ Scroll-Yes/ Wireless range-5 m/ Wireless connections:Radio Frequence-2,4 GHz/ Battery-AA x1/ Battery weight-23 g/ Colour-White/ Dimensions-95.4x56.2x40.3 mm/ Shipping box quantity-10/ Shipping/Package Box Dimensions:Shipping Box Width-30 cm,Shipping Box Depth-40 cm,Shipping Box Height-24 cm,Shipping Box Weight-2.9 kg/ Unit Brutto Volume-0.00288 cubm/ Unit Net Weight-0.09 kg/ Unit Gross Weight-0.29 kg/ Parameter Level-3;927.65;4;2;12 месяцев;https://ecom.elko.ru/Catalog/Product/1141850;17
1140949;Периферия;Мышки;GIGABYTE;M6900V2;MOUSE USB OPTICAL M6900V2 GIGABYTE;Interface:USB 2.0-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-3200 dpi/ Number of buttons-7/ Scroll-Yes/ Finish-Chrome/ Colour-Black/ Dimensions-124.5 x 77.6 x 41.8 mm/ Retail box quantity-1/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-10 cm,Shipping Box Depth-17.5 cm,Shipping Box Height-7 cm,Shipping Box Weight-0.32 kg/ Unit Brutto Volume-0.001225 cubm/ Unit Net Weight-0.106 kg/ Unit Gross Weight-0.32 kg/ Parameter Level-3;1337.62;> 100;3;24 месяца;https://ecom.elko.ru/Catalog/Product/1140949;17
1140951;Периферия;Мышки;GIGABYTE;M5100V2BROWN;MOUSE USB OPTICAL BROWN GM-M5100V2 GIGABYTE;Interface:USB 2.0-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-800 dpi/ Number of buttons-3/ Scroll-Yes/ Colour-Brown/ Dimensions-120(L)*66(W)*39(H)mm/ Retail box quantity-1/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-12 cm,Shipping Box Depth-21 cm,Shipping Box Height-4 cm,Shipping Box Weight-0.15 kg/ Unit Brutto Volume-0.001008 cubm/ Unit Net Weight-0.08 kg/ Unit Gross Weight-0.15 kg/ Parameter Level-3;363.54;> 10;1;24 месяца;https://ecom.elko.ru/Catalog/Product/1140951;17
1140952;Периферия;Мышки;GIGABYTE;M5100V2SILVER;MOUSE USB OPTICAL SILVER GM-M5100V2 GIGABYTE;Interface:USB 2.0-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-800 dpi/ Number of buttons-3/ Scroll-Yes/ Colour-Silver/ Dimensions-120(L)*66(W)*39(H)mm/ Retail box quantity-1/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-53 cm,Shipping Box Depth-48 cm,Shipping Box Height-29 cm,Shipping Box Weight-7 kg/ Unit Brutto Volume-0.001844 cubm/ Unit Net Weight-0.08 kg/ Unit Gross Weight-0.175 kg/ Parameter Level-3;363.54;5;4;24 месяца;https://ecom.elko.ru/Catalog/Product/1140952;17
1140954;Периферия;Мышки;GIGABYTE;M7000V2-BCR;MOUSE USB OPTICAL/NB BLACK M7000V2-BCR GIGABYTE;Interface:USB 2.0-Yes/ Mouse Type-Optical/ Wireless-No/ Resolution-1600 dpi/ Number of buttons-3/ Scroll-Yes/ Colour-Black/ Dimensions-97 x 57 x 37 mm/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-13 cm,Shipping Box Depth-22 cm,Shipping Box Height-8 cm,Shipping Box Weight-0.1 kg/ Unit Brutto Volume-0.002288 cubm/ Unit Net Weight-0.081 kg/ Unit Gross Weight-0.1 kg/ Parameter Level-3;514.52;> 100;1;24 месяца;https://ecom.elko.ru/Catalog/Product/1140954;17
